Date,Inflow_ML,Outflow_ML,Reservoir_Level_ML,Rainfall_mm,Temperature_C,Humidity_percent,Demand_ML,DayOfYear,DayOfWeek,Month,Year
2005-02-16,23.17232746743235,56.60834408097928,6830.47709469338,2.0629900023299843,16.535321367983784,71.61951080144006,52.45339452699984,47,2,2,2005
2005-02-17,36.377549319606665,59.221728665577835,6810.246299932008,2.768367473375731,14.413030026020698,41.28325227052726,57.76231790280915,48,3,2,2005
2005-02-18,88.99916258730914,50.93177249002281,6840.023733853739,0.0,19.464338367560043,38.46206773230841,52.37090460460392,49,4,2,2005
2005-02-19,79.85021135928864,50.125135299669395,6868.942172723005,2.3565680372216207,15.710403184397006,50.99674684261808,50.47883168154799,50,5,2,2005
2005-02-20,60.798344114049954,55.39942998341775,6879.615381537385,1.9950075651664774,19.846909808501508,41.43276751759726,57.61818214980668,51,6,2,2005
2005-02-21,102.07531558089059,56.172577520095274,6926.291267134858,0.0,15.910407110530954,50.659507202691096,51.56829070546725,52,0,2,2005
2005-02-22,54.286308102549036,52.01945085018708,6924.404997717311,0.5675410674951533,13.28085261816039,72.74403145531537,50.0,53,1,2,2005
2005-02-23,63.42973818709979,53.70591812144373,6935.815285054224,1.6762152412721434,17.47199733897518,69.44443262885419,54.78293549884424,54,2,2,2005
2005-02-24,40.92624729796714,46.83213202465771,6923.035614230747,1.9331263579436193,14.958123609453635,61.75991074963173,50.0,55,3,2,2005
2005-02-25,78.96133331829867,46.77019084898247,6955.164815524388,2.0868004846996397,14.358159234468003,76.48165277980786,50.0,56,4,2,2005
2005-02-26,67.53956566811992,51.345256021601045,6975.934190343526,6.245634721361049,18.920973614589414,60.31505762449139,51.56783383138672,57,5,2,2005
2005-02-27,67.53107621324091,51.34907919933472,6992.120010535166,1.0908750331802286,15.973332470917947,58.047854184484734,51.67340869956517,58,6,2,2005
2005-02-28,58.25829142155236,49.17788638767448,6999.029222757385,4.68236212026738,11.982040458138993,41.787170808184015,50.0,59,0,2,2005
2005-03-01,81.07800790725983,56.857309900162434,7030.92934427697,5.954224367477916,14.965574661660348,46.54118442771252,53.33924961360451,60,1,3,2005
2005-03-02,55.9313961776083,73.27945932246496,7030.003430554416,1.7439232309802646,12.53100829722563,55.1792123752051,68.48762815366119,61,2,3,2005
2005-03-03,64.4408097186751,48.54823172973133,7021.164780950626,0.5110716938336564,15.750545501770526,52.39585236943305,50.0,62,3,3,2005
2005-03-04,41.42761102848546,47.9461063415154,7014.04416024938,4.669428969075259,10.682497244426472,38.888043384351676,50.0,63,4,3,2005
2005-03-05,43.40258473422565,80.62380016899287,7009.50063864209,2.4764670443360686,17.613788908134268,57.60092205054859,77.9226923479741,64,5,3,2005
2005-03-06,49.73321228962042,49.49792944590577,6978.610050762718,0.0,16.02597661207475,47.59153584671515,50.0,65,6,3,2005
2005-03-07,70.00865576956886,60.272920417504416,6999.120777086381,7.347957898055141,17.148209880954017,53.98169292171246,63.09723448909204,66,0,3,2005
2005-03-08,55.219815283562326,46.80939262388339,6994.067671952439,3.145485771148026,15.174205571903297,67.46997436868175,50.0,67,1,3,2005
2005-03-09,83.56828280357857,48.78659423518937,7030.826562132134,6.132928638423747,17.743467486222173,62.75013008607527,50.98091665127763,68,2,3,2005
2005-03-10,96.56987049416476,45.01323628671945,7078.60983839111,0.0,8.783574659549657,52.113674674788584,50.0,69,3,3,2005
2005-03-11,44.56129484558771,59.232111492472974,7078.157896949978,4.423602848387828,16.212203224615383,88.14256258823829,54.81781210665838,70,4,3,2005
2005-03-12,75.8557884892598,49.30248876554356,7094.781573946765,0.5945229117025734,11.260816963881506,87.47188148781531,50.0,71,5,3,2005
2005-03-13,83.46156370757518,48.46806263898353,7128.940648888796,0.893306825892942,10.119591861003164,80.3080856124812,52.6395909188093,72,6,3,2005
2005-03-14,51.85739811832429,46.64957128344258,7132.329984368137,6.260263079781797,15.315091880639478,60.70470890647113,50.0,73,0,3,2005
2005-03-15,45.50413192351606,48.233378094083,7131.184545008211,4.126868627345486,15.703487518587147,67.71658251088124,50.0,74,1,3,2005
2005-03-16,70.41357996635676,62.891936192030386,7153.364746880485,0.0,16.38564419721577,48.7727019516517,62.37499676072319,75,2,3,2005
2005-03-17,86.22467452157039,52.037160793550484,7176.697485210025,4.051386903515656,21.619895508726906,86.33011263664807,50.0,76,3,3,2005
2005-03-18,46.36086931492494,71.0312787038209,7171.0211937314,4.972278205489744,17.425562685803907,80.52947336298523,72.9527668150725,77,4,3,2005
2005-03-19,32.06524554426561,62.37780505092503,7132.055160571845,4.087243711331082,18.719309586277337,33.618907703653285,57.801640228727805,78,5,3,2005
2005-03-20,35.37641669162198,52.603119028323405,7105.053772212541,0.0,20.10851057686913,61.111421706296625,50.0,79,6,3,2005
2005-03-21,91.19594799889329,68.62380731438564,7143.646601183111,0.0,10.551480393705283,59.16678451655072,65.3658196154843,80,0,3,2005
2005-03-22,62.60748991871485,48.23645688835016,7137.63028378744,2.5594189762927373,11.811174662693473,70.04508823245058,50.0,81,1,3,2005
2005-03-23,59.15076576592841,48.80961205887754,7148.544592665018,0.0,15.602249831014138,74.32713480751858,50.0,82,2,3,2005
2005-03-24,32.208369261375836,50.380617843492544,7131.943349867516,3.593876779086491,14.267947263029342,48.10690751606484,50.0,83,3,3,2005
2005-03-25,49.922729984966765,49.51696961745579,7131.485462008991,0.0,21.82403727072281,60.52895327957593,50.0,84,4,3,2005
2005-03-26,44.74127608121606,47.59891790975123,7126.7097684727505,4.483684533266293,15.666707154405078,56.685456007001655,50.0,85,5,3,2005
2005-03-27,64.12854419443228,66.39472963805844,7143.239394757431,4.691221776815336,15.255031443949584,30.0,61.42202046246563,86,6,3,2005
2005-03-28,24.321525917360436,68.63348914706023,7101.166191036733,7.595564678601088,17.888995789733663,64.66875231815304,65.14991336299167,87,0,3,2005
2005-03-29,112.64933628250252,47.379873444579204,7145.1820381721745,6.25354946795064,11.42174398778485,63.051954538008346,50.0,88,1,3,2005
2005-03-30,35.07369707209119,60.60569449853497,7132.875861799686,0.0,14.385717799976453,43.77677994578407,56.68170905169087,89,2,3,2005
2005-03-31,91.63454508752467,50.868859663414085,7163.904712388677,5.641803668706466,16.644465340184826,47.08073698007605,50.0,90,3,3,2005
2005-04-01,84.77907700768993,52.374555491688014,7197.814929732953,3.8718907366451036,13.87497432457045,39.25800403553496,57.24893500306109,91,4,4,2005
2005-04-02,72.08451820961129,74.86376344803934,7217.524892450876,9.701280418996351,12.398113222197793,68.44453855035856,76.40224963837485,92,5,4,2005
2005-04-03,38.85281885807652,45.25732759414658,7181.5139478609135,1.108814186093606,16.833858620176404,47.535748253834434,50.0,93,6,4,2005
2005-04-04,56.5295255372773,45.87770531222009,7192.786145804044,2.644996869744072,15.05492047527086,71.33086838738635,50.0,94,0,4,2005
2005-04-05,69.31210364376348,59.71635344016071,7216.220544135587,0.1808600516322063,11.876393566562275,68.15040288569902,62.92658037551538,95,1,4,2005
2005-04-06,39.984317185125505,64.25509854112335,7196.488507880552,4.562668883012312,12.103761804603748,60.72127419992073,64.41111210446131,96,2,4,2005
2005-04-07,58.080755566832195,48.812887073752236,7190.314164906261,0.44952656753199904,16.892304036490277,41.834757003563155,50.0,97,3,4,2005
2005-04-08,40.329320625896024,67.8169035405935,7181.830598458405,2.4110253678271905,20.21591991693557,51.34662195715277,71.3269418214577,98,4,4,2005
2005-04-09,74.3161208401997,48.945554251793574,7188.329815758011,0.0,9.890918230778755,48.046571167942844,50.0,99,5,4,2005
2005-04-10,69.84763662148809,72.02889673303034,7209.231898127706,3.320917663204047,18.530379535328304,50.94022219926269,73.98550182167311,100,6,4,2005
2005-04-11,57.47652688125712,61.37891363859294,7194.679528275932,3.216625847340306,18.543087109260053,53.82184550816299,62.277354249512584,101,0,4,2005
2005-04-12,41.89053349786006,67.37274869412173,7175.191148135199,2.3314748770039015,18.51515434104938,91.13101197968157,70.64963983145074,102,1,4,2005
2005-04-13,71.3469451428602,63.09607049862109,7179.165344583937,2.6551282824396307,11.649186011507314,44.87870533623894,61.99896011377724,103,2,4,2005
2005-04-14,20.060255381245398,60.665254631742904,7136.1295294665615,1.9509003280610322,18.864215898474743,56.71349206786704,65.21994237509006,104,3,4,2005
2005-04-15,75.65283273331526,64.99634757237894,7151.117107568134,0.0,13.569657992144004,77.15631064810394,66.11757545424295,105,4,4,2005
2005-04-16,62.970655709173414,74.78513914545594,7149.091415704928,1.8210584422502392,18.675071092938815,63.723308794505044,70.83628240962393,106,5,4,2005
2005-04-17,43.29767340733977,58.63511619046502,7117.603949966812,0.9383594767509784,18.47026252332872,52.83513829852325,59.43841343343732,107,6,4,2005
2005-04-18,63.00041400208691,50.562722467797414,7121.969247778434,4.6435009252048705,17.574029011697107,45.31854426326539,51.151923101877166,108,0,4,2005
2005-04-19,43.40664875080418,55.431808442870114,7114.813174061441,4.576406615920689,21.122522149967168,80.33456788207427,59.75172189892059,109,1,4,2005
2005-04-20,60.78668865354354,55.31579560978114,7120.168054272114,8.321779424682036,13.309516244385392,82.44066467233775,54.26215266088534,110,2,4,2005
2005-04-21,64.62082715824195,59.68190446411286,7129.473085820575,3.0057056513022293,26.116788454441803,61.93831772962841,55.317876468398325,111,3,4,2005
2005-04-22,59.15440413086678,76.20957025998874,7128.9455854873295,6.022298634050667,16.543807932512802,67.07202535703993,78.2934662945503,112,4,4,2005
2005-04-23,91.88179664252453,67.31799478472789,7144.617811869865,7.509148609714379,16.083918669616622,58.11319619850528,68.38547829874057,113,5,4,2005
2005-04-24,57.02725260322319,69.22494763898798,7134.327069688361,6.080579963153106,18.717973569725025,53.5967839507887,68.34336661871511,114,6,4,2005
2005-04-25,35.13186852417588,69.65749433711935,7100.233990573549,0.0,15.463099737865662,40.57381841904576,73.72538273547772,115,0,4,2005
2005-04-26,45.53035424359725,74.10488002212969,7076.106850480027,7.911943608133566,18.73841767606597,55.90914645378494,69.60204553262535,116,1,4,2005
2005-04-27,5.210726151849569,82.20658653985694,7007.212696609747,2.5619031986798295,25.16681656945304,76.89847544321637,82.53061980218877,117,2,4,2005
2005-04-28,45.47572286968983,46.150963043861125,6970.481832939579,0.6741707774668837,27.48592333609408,60.888276510217324,50.0,118,3,4,2005
2005-04-29,52.37764176921478,53.11621813993231,6976.708511664933,3.7237333175514173,18.192304540838247,51.79711588139412,54.76394556646909,119,4,4,2005
2005-04-30,54.9933459283062,56.918324195689245,6978.5856394533075,0.5011429654554098,19.297312846137665,82.55989482874033,58.180015013468974,120,5,4,2005
2005-05-01,0.9882344408930237,50.33459534756609,6922.655549698512,6.393801218383821,19.184598816601067,54.428387010063126,51.880820021817385,121,6,5,2005
2005-05-02,28.28976153803373,69.15495608249185,6900.610715888979,0.484018279423567,23.171532470413876,79.07332642491238,67.2227195861274,122,0,5,2005
2005-05-03,64.63054665840833,66.60765399525413,6896.086306464896,0.0,18.94414578375657,67.34061841841877,68.15244670208733,123,1,5,2005
2005-05-04,26.551857749754543,85.00863427515009,6856.030510219396,4.625339672516072,22.805123979106163,66.6639496722906,86.77009460967585,124,2,5,2005
2005-05-05,49.46152804932486,74.74296857615484,6820.48340399357,5.887958000924387,22.607367747781982,55.35680341029015,76.52208334015756,125,3,5,2005
2005-05-06,60.73690595076734,65.65858116785364,6806.477341368183,0.03200269299804104,19.41695104638315,75.73513838755333,62.88009600894005,126,4,5,2005
2005-05-07,41.8160756142929,71.457507834556,6782.634835814622,0.0,17.30207788007508,86.32191272976547,73.37369261766592,127,5,5,2005
2005-05-08,11.306069437744735,45.778443437431655,6722.483397417811,8.986275718794428,19.667997310666422,65.98704171528107,50.63846250899337,128,6,5,2005
2005-05-09,58.19282822044394,69.46761997151029,6734.897782200823,6.909616157944195,20.372402141594716,59.14581564418399,70.81226859966954,129,0,5,2005
2005-05-10,62.49081757610266,68.54455795521672,6727.920979805415,0.0,22.137367318442692,57.24024995470981,70.76218615829633,130,1,5,2005
2005-05-11,52.08547151979089,65.43110867987608,6711.461893369989,3.587359769123751,22.3748391483694,45.32440833577452,61.34093617557939,131,2,5,2005
2005-05-12,64.67925899780808,68.61945133025796,6710.710043687921,0.0,22.718876956378736,74.74036475918271,68.84038957302178,132,3,5,2005
2005-05-13,85.06320167548603,61.76590546215941,6727.153794033149,6.871934086904311,16.592552977198974,40.806345498964475,64.42015212081657,133,4,5,2005
2005-05-14,39.166462133647215,67.33163553771823,6704.554350704638,3.5543403834852425,22.84071871809018,48.66925601470016,62.51580209175421,134,5,5,2005
2005-05-15,40.65658130786803,76.55183485584902,6677.879296474787,0.0,19.518847289906134,75.80462694911759,79.08439255179314,135,6,5,2005
2005-05-16,37.64873387698762,85.80917040876349,6638.976195495926,11.77080567316169,20.03819899939686,70.50464819113488,83.17892895797154,136,0,5,2005
2005-05-17,43.45090594725689,79.9378162129933,6596.617931034419,3.559715141769863,26.228604848815372,49.45235362311169,78.44231001968983,137,1,5,2005
2005-05-18,56.18425415433813,69.08809923749014,6572.864368975764,8.182056584114022,25.072210807680236,51.56299836158598,69.46581830974559,138,2,5,2005
2005-05-19,65.36960615341005,66.78601376387229,6569.145875891683,6.098124682618364,20.93632137409295,56.287220466727426,67.72766273871582,139,3,5,2005
2005-05-20,50.36266070638527,74.51503064076326,6552.722522834196,4.94581818740875,24.427662111203116,69.15878617925735,70.79120584769136,140,4,5,2005
2005-05-21,68.11857460379932,72.92148032427525,6546.326066797232,6.940733479794504,23.246414658981248,35.085585997260125,73.17065643818464,141,5,5,2005
2005-05-22,60.39811783392505,65.91430564698342,6533.802704306882,3.7589535225945925,20.384042657642564,75.79729279999356,67.16073425468416,142,6,5,2005
2005-05-23,57.829323432760035,85.47450057372454,6525.717722092659,5.733600889188015,26.612770968934466,52.25932907673939,86.93199852477963,143,0,5,2005
2005-05-24,54.2225039116967,72.64289181069844,6494.46572543063,0.8543079054394302,24.63538434042679,52.818770675047844,74.88421176267278,144,1,5,2005
2005-05-25,75.76868591945984,84.15952405370604,6497.591519539392,0.0,28.481285665686734,62.94832164767362,85.06986453766066,145,2,5,2005
2005-05-26,79.49666827173456,60.135898648993006,6492.9286637574205,0.0,24.558827699803075,75.98220562598027,63.93671877187452,146,3,5,2005
2005-05-27,44.45298720103165,67.2192353974087,6477.245752309459,7.48305324699348,23.147295763565147,81.80076715676552,71.5680050700225,147,4,5,2005
2005-05-28,83.97921437229728,87.97596092276504,6494.005731284347,0.6523681448029843,20.622432350669712,46.220220802737025,87.56128562284331,148,5,5,2005
2005-05-29,30.338116561322263,87.76167436759755,6436.367886922904,0.0,24.72381177628131,63.51322098804781,88.21905907949858,149,6,5,2005
2005-05-30,83.19254873493219,64.70862335098056,6431.79876129024,0.9048602456840777,27.95296719542975,56.790167336617365,67.97470055191157,150,0,5,2005
2005-05-31,55.14483969905842,79.61508153682003,6422.234977638317,4.358526368683962,25.671490186197516,67.38676896012224,83.54708944464949,151,1,5,2005
2005-06-01,173.10023634220065,80.75846348488317,6515.720132443697,58.594782418718495,23.474794536953166,74.44522880839746,84.32579113420049,152,2,6,2005
2005-06-02,127.39664873590911,72.61890122335518,6562.358317694723,47.526274268021396,29.777709416202104,74.29253706250523,74.46645622966646,153,3,6,2005
2005-06-03,157.49743332536173,85.14889940937267,6647.236849796729,29.315639064162667,26.2967933305771,64.84255885002769,85.6340527343651,154,4,6,2005
2005-06-04,216.4745499230902,63.70792805827549,6778.562500310447,55.71277372273663,24.021281915921307,76.12298440064016,66.77442696521138,155,5,6,2005
2005-06-05,194.1967146609473,76.3803822348904,6909.051286913119,30.52542555589677,25.5001752919922,72.01702755461547,73.82413239371671,156,6,6,2005
2005-06-06,130.99823656384817,86.5290645945549,6963.669141242077,13.994806751658922,24.649246551885014,82.23787951638899,89.59582080354217,157,0,6,2005
2005-06-07,173.37241302342233,80.65463024994169,7050.512489670944,43.74997694831644,24.904469393577983,90.44160877069072,84.41336575040084,158,1,6,2005
2005-06-08,190.62707309352353,90.38901658808828,7160.484932514526,56.48690974959209,28.31505269871974,91.08703580582907,85.44346789578161,159,2,6,2005
2005-06-09,217.69286033135876,82.86508310986197,7287.788776257797,34.41051818421247,30.859408414927355,86.48709887589642,83.38796747758808,160,3,6,2005
2005-06-10,160.0712195002829,87.7158972822253,7364.994912648217,29.63578785941592,27.988287025051147,76.0666118767264,91.01582711062149,161,4,6,2005
2005-06-11,151.46908650323437,95.94967341042532,7428.748101869226,42.047159270858614,27.6243422027459,80.46436548156149,92.00410393018872,162,5,6,2005
2005-06-12,127.3060395157838,91.88354276359641,7460.104467974585,36.59365728756686,26.295880425182652,82.1915032766394,94.57262651768475,163,6,6,2005
2005-06-13,208.12494754137992,92.67267453638735,7576.3458727523675,47.08052085683897,29.210417189209117,81.86609123156359,88.41687498279694,164,0,6,2005
2005-06-14,147.19083376531967,79.9660889856412,7630.864031981299,29.99307077992743,27.952441973602497,72.99879185060827,83.77648044918031,165,1,6,2005
2005-06-15,200.08896684761933,86.00672759021094,7750.986909843277,5.86756448976714,26.042816033526293,83.7721187506452,82.58858063082661,166,2,6,2005
2005-06-16,246.7857299996989,74.92867749208135,7911.765912252765,23.472773147672665,23.54078262755736,58.01194043379918,78.08600640585536,167,3,6,2005
2005-06-17,202.2846892912077,89.503115011756,8039.121924051891,14.676882762598439,28.78061438787649,74.35921369263272,85.11973852600346,168,4,6,2005
2005-06-18,146.33100216568474,84.31668304749032,8095.94981120582,34.59743884201117,30.16330015079963,79.00824136220618,83.57424662034263,169,5,6,2005
2005-06-19,243.74519974004633,103.04061148787831,8255.378327898376,6.6908805285944135,28.23847094687464,82.43339449322691,106.14147453040172,170,6,6,2005
2005-06-20,151.00579288700095,83.58910829636835,8303.343509297498,25.592171776559567,24.782142949192384,94.4376460407326,80.14090775348112,171,0,6,2005
2005-06-21,195.12362426003335,100.37111738326284,8414.878025261163,38.61469263085313,29.72542146803984,84.56753219153784,101.46535746155416,172,1,6,2005
2005-06-22,210.8418907564381,91.22065696668157,8525.348798634337,32.97783161657388,29.446197571540484,87.09003757588512,88.89252275406,173,2,6,2005
2005-06-23,152.27598167663066,91.41431735083712,8586.404123344286,42.853616153767604,26.98570298588192,98.00940432910815,89.9799101352741,174,3,6,2005
2005-06-24,151.60412882798298,98.67063420885198,8646.593934821432,4.358087487373266,31.693866673089342,73.4737602069761,96.52768898448342,175,4,6,2005
2005-06-25,132.73368966681386,77.23504120003764,8680.656990279393,0.0,27.970836967757084,55.76120673371044,78.79789225528185,176,5,6,2005
2005-06-26,121.3929813668982,89.83538444152555,8724.814930446253,40.00744381405651,26.581364988016468,79.5228864385802,85.44712956941088,177,6,6,2005
2005-06-27,180.76368515228322,82.0932517908301,8815.743231157012,9.649179367552897,28.972610187539516,80.26885838994531,81.49512032757268,178,0,6,2005
2005-06-28,162.72863727514377,86.33503827497003,8896.378616641327,0.0,26.78247837147314,77.18899707114045,90.55943217503821,179,1,6,2005
2005-06-29,261.9367960294351,81.38865516060181,9071.980374395791,31.614145361453247,34.13582181135778,89.24633682912769,85.72131508700082,180,2,6,2005
2005-06-30,187.83824076935278,110.8138563671264,9178.429960004543,19.005639571877246,32.77228909860424,86.35171801681969,108.43156008862107,181,3,6,2005
2005-07-01,195.98785093200715,93.36877784245887,9263.603954569424,20.919638387196756,34.18633827055848,81.975996046924,89.86903348095889,182,4,7,2005
2005-07-02,259.33056795181625,74.30799309477615,9429.56574467878,16.9780779462098,28.42579770453965,75.16114165945679,72.35519674386443,183,5,7,2005
2005-07-03,185.97937046318376,91.00370460380574,9541.237122047187,29.731447113739815,32.0928595957827,74.26299996061421,93.22873148904817,184,6,7,2005
2005-07-04,176.79399385644226,102.33464652295886,9627.027411299823,59.32607316190059,30.781027997415777,81.20031326718261,105.07560690800135,185,0,7,2005
2005-07-05,178.15063935817545,114.38105861326548,9702.84340413504,4.964636544081978,30.035873122267972,63.314159261224106,113.72669271817587,186,1,7,2005
2005-07-06,203.10425096421022,92.51466338631812,9791.566596485984,33.96287244002187,27.269969880600613,65.3562511979018,95.5468684059625,187,2,7,2005
2005-07-07,180.90884370187842,91.87630298779126,9879.960776801543,42.95905114333368,34.320811201445146,79.61491530499293,93.08530542308829,188,3,7,2005
2005-07-08,156.9362978641198,99.80379514867178,9945.020771677871,39.1784023482337,35.65008853358636,93.80091354147451,98.51688283722076,189,4,7,2005
2005-07-09,160.76874017372324,101.06264378780764,10000.0,35.02737820821754,29.70340754736551,73.28376632061949,103.21353042205637,190,5,7,2005
2005-07-10,161.339390880501,86.92443597607046,10000.0,46.298434301615586,33.80139174229485,51.51457379369924,88.17004675898814,191,6,7,2005
2005-07-11,204.12682164413528,96.00971388120735,10000.0,0.0,27.732301755260064,91.6082678737852,97.4045349324235,192,0,7,2005
2005-07-12,179.7830042014516,99.34319807673539,10000.0,29.73545363979713,31.974901861510222,67.1700777581143,99.73796292813627,193,1,7,2005
2005-07-13,211.39504896097588,102.81321381534198,10000.0,15.080793978456612,36.372807044139606,88.50221742113493,101.06961557563727,194,2,7,2005
2005-07-14,137.8874859703628,102.36181165383292,10000.0,22.125154585879972,31.029678116864325,100.0,99.53831996456209,195,3,7,2005
